Unnamed: 0,title,topic_id,step_id,topological_index,url,text
205,Updating selected rows,862,9603,1320,https://hyperskill.org/learn/step/9603,"Being able to change data in all rows of a table is impressive, but in reality, it rarely comes up. Having to update a few rows happens much more often. Filtering out rows we are not interested in can be done with the WHERE clause.

WHERE clause

As usual, a logical expression in the WHERE clause can combine several simple expressions. The only requirement is the following: an expression must produce a BOOLEAN value for each row of a table. Only those rows for which the expression produces TRUE will be updated.

For example, imagine that there is a table named groups. This table stores information about the existing student groups in North-Western County college:

Due to the recent policy update from the college administration, the number of students in all groups taking algebra has to be cut to 40. At the same time, Ms. Gibbs realizes that her literature course is more popular than she thought, so she would like to increase the number of students taking her course up to 40. Let's reflect these changes in the table:

WHERE clause doesn't change a lot in the basic template for UPDATE queries but plays a crucial role. You don't want to introduce unnecessary changes in your data and have to fix them after. As a first step of composing your query, think about which exact rows need to be updated and write the WHERE part; after that, feel free to change the data any way you want.

Conclusion

Using WHERE in the UPDATE operation is easy: it follows the same principle here as it does in other SQL operations. Now it's time to check your knowledge.
"
206,The string module,1601,15332,1321,https://hyperskill.org/learn/step/15332,"At this point, you have already heard about Python strings and probably gained some experience using them. However, the Python standard library also has the string module that offers additional tools to work with strings. One way or another, programmers interact with strings rather often, so let's expand our knowledge about this Python domain using the string module.

Constants
Since string is a module, we need to import it first:

The first tool we are going to look at is the string constants. They are basically strings that contain a certain type of characters — punctuation marks, digits, uppercase English alphabet, and so on. The string module employs ASCII characters only. ASCII (American Standard Code for Information Interchange) is one of the character encoding standards used in electronics.

Below is a table with the names and contents of every string module constant:

NameDescriptionContentsstring.ascii_lowercasethe lowercase English alphabetabcdefghijklmnopqrstuvwxyzstring.ascii_uppercasethe uppercase English alphabetABCDEFGHIJKLMNOPQRSTUVWXYZstring.ascii_lettersthe concatenation of ascii_lowercase and ascii_uppercaseabcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZstring.digitsnumbers from 0 to 90123456789string.octdigitsdigits used in the octal number system that can represent any number with 8 digits01234567string.hexdigitsdigits used in the hexadecimal number system that can represent any number with 16 digits0123456789abcdefABCDEFstring.punctuationa set of characters for punctuation marks!""#$%&\'()*+,-./:;<=>?@[\\]^_`{|}~string.printablethe printable Python ASCII characters – digits, ascii_letters, punctuation, and whitespace0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ!""#$%&\'()*+,-./:;<=>?@[\\]^_`{|}~ \t\n\r\x0b\x0cstring.whitespacethe whitespace ASCII characters – a space, a tab, a linefeed, a return, a formfeed, and a vertical tab'\t\n\r\x0b\x0c

We can access them with a simple command:

You can use these constants to check whether a character of interest belongs to one of the groups above, to remove or add the characters from your strings, or to distinguish them in someone else's code. Let's say you've written a calculator and want to test if the input contains only digits. To do that, you can use a membership operator in that will return a boolean value True if your item is in the sequence or False if otherwise:

The helper function
There is only one helper function in the module: string.capwords(s, sep). It capitalizes each word in a string. You can also provide your own separator; the default value is a space:

What is considered a ""word"" depends on the separator — it may be everything in between:

In the first case, the separator is a comma, so each piece of text between the commas is capitalized. In the second case, the separator is a space, so there's only one ""word"" that is capitalized.

Formatting
The string module also offers a few advanced ways to format string. For instance, you can customize your own string with the built-in Formatter class. The ability to change the default way of formatting is very useful but quite specific, so we won't consider these things in the topic, but you're more than welcome to learn about them yourself. 
Anyway, we will take a look at template strings. They are another tool for string formatting. As the name suggests, it can create string templates to fill them in later:

Pretty convenient, right? You can use them if you want to generate the same string with a couple of differences, for example, for greetings.

Conclusion
In this topic, we have learned a little more about Python strings by investigating the string module from the standard Python library. It has predefined string constants with groups of characters that can be used for membership tests. It contains the string.capwords() function that capitalizes each word in a string which can be beneficial sometimes. And, finally, this module suggests several advanced ways to string formatting. Hopefully, you'll find this new information useful in practice. Speaking of which, let's resolve some challenges! 
Read more on this topic in Working with Python Strings on Hyperskill Blog.
"
207,Profiling in Python,1882,17427,1323,https://hyperskill.org/learn/step/17427,"Today, you've decided to finish an elaborate program. The code is almost finished; you've started the initial testing, but the program doesn't perform as fast as you've expected. ""Why does it take this long and occupy so many resources?"" you wonder. The answer is simple if you start looking in the right direction.

To improve the performance of your code, you need to analyze and measure the metrics of interest. This analysis is also called profiling. Profiling a Python program means a dynamic analysis that measures the execution time of each function. This may give you some insights into possible optimization.

At first glance, it may seem obvious where your code is struggling, but if you don’t profile, it could be difficult to pinpoint the bottlenecks. Lucky for us, Python provides many great modules to measure the program statistics.

The time module

To profile your code, you need to know how to clock the time. You can use a timer for this:

Timers are easy to implement. However, using a timer on any function shows us the run time of that specific function only. If you want to use this approach for finding the bottlenecks, you need more information. You need to account for the following points to carry out efficient profiling:

We should know the total run time of the program to have a better picture of the relative function run time. For example, if a function takes three minutes to execute, does that represent 5%, 15%, or 60% of the total run time?

We should understand what we're trying to achieve to label a piece of code as a bottleneck. Even if a function takes 10 minutes to run, we should worry about its inefficiency only, provided we are confident that other parts are OK.

A profiler package like cProfile can help us find the bottlenecks in our code.

Profiling with cProfile.run()

cProfile is a deterministic profiler for Python and is recommended for most users, as the official documentation states. In general terms, it creates a set of statistics that displays the total time spent in certain parts of the code and how often the portion of the code was called.

cProfile is written in C as a Python extension and a built-in module. It doesn’t affect the amount of time much. The cProfile module provides a simple run() function that is sufficient for most cases. All you need to do is to pass what you want to profile as a string statement to run(). Let's take a look at an example of profiling the recursive algorithm for the Fibonacci sequence and gather some information on the algorithm performance:

As you can see, the profiler has recorded information on our function. Let us see how we can interpret it:

Headers  Description
ncallsThe number of calls. We should try to optimize the functions that have a lot of calls or take too much time per call.
tottimeThe total time spent in the function, excluding the time taken to call sub-functions. This column is crucial for us. We can see that the fib_recursive function is called 2692537 times, with a total time of 1.321 sec.
cumtimeThe cumulative time. In other words, it is the total time spent in the function plus the time spent in all sub-functions. As an example, imagine that our fib_recursive function is appended to a list; every number there is passed in as an argument. The time spent calling the append function would be stated here, not in tottime.
percallThere are two “per call” metrics. The first one is the total time per call, and the second one is the cumulative time per call.
filename: lineno (function)Provides data about the filename and the line number of each function.

Now, let us see another approach of the same Fibonacci sequence, but this time we use a list algorithm:

We can see a huge improvement in the number of calls per function, and the algorithm gets executed in no time. The recursive function in Python for Fibonacci numbers seems so easy until you try it for yourself and look at the profiler. The algorithms above are simple examples. Imagine a real-world scenario, where you need to create an algorithm that searches through an enormous amount of data. In this case, it is really important to have a good-performing algorithm.

Profile class in cProfile

cProfile.run() is sufficient in most cases, but if you need more control over profiling, use the Profile class in cProfile. Let's take a look at a for loop inside the fib_list function:

First, create an instance of the Profile class called profiler and collect the profiling data by calling the enable method. When you want to stop collecting the profiling data, call the disable method. After calling the function, we can simply print the results to the standard output by calling the print_stats() method. The resulting table will look similar to the one from the first example, but it won't contain unnecessary profiling information from other parts of our code.

Since it’s hard to tell where your program spends the time, you should start by profiling your entire program using the cProfile.run() function before narrowing it down to a single section. We can also format the collected statistics using the pstats.Stats class constructor to create an instance of the statistics object called stats and use a text stream to save the results. Don't forget to take a look at the official documentation.

The Stats class creates a statistics object from a profile object and prints the output to the stream that is passed to it, in our case, io.StringIO() is a text stream. The Stats class also has a sort_stats method that sorts the results based on the provided criteria. In this case, the criterion is SortKey.CUMULATIVE. As described in the official documentation, the sorting criteria can be in the form of a SortKey enum (added in Python 3.7) or a string (using cumulative instead of SortKey.CUMULATIVE is valid). After creating the results and printing them to the stream using the print_stats() method, you can print them to the standard output by calling the getvalue() method from our text stream.

Conclusion

In this topic, we've discussed the importance of code profiling and explained different approaches to it in Python:

Profiling with the time module is an easy way to measure the execution time of any part of a program;
cProfile.run() provides more detailed information like the total number of calls for each function or the total time spent in the function;
The profile class from cProfile is fit for more precise control over profiling.

There are a lot of other things to cover (such as external modules for profiling), but we're going to do it in other topics. For now, let's turn to practice!
"
208,The pprint module,1726,16213,1324,https://hyperskill.org/learn/step/16213,"For programmers, it's essential to see the output of the variables regardless of the programming language. Sometimes, however, the output in the console isn't what we expect. You may have faced this problem when you tried to output a dictionary or a list variable to the console. Lucky for us, there are libraries to format the output of our variables! We don't need to worry about many loops and prints to format the output. One of such libraries is pprint. This library is a native Python library that you will meet in this topic.

Printing data
To start using it, import it first. Don't get confused because the method and the library have the same name:

Then, we can use it as part of the usual print() method:

At least for now, you can spot no difference, except for the quotes. pprint retains quotes, while standard print does not. Also, the difference will be visible when you try to print more complex data structures such as lists or dictionaries.
Let's create a list with dictionaries inside and then print this list using the two methods:

If we use the common print() method, the whole list will be printed on one line. It makes it rather clunky:

If you refer to pprint(), each object will be printed on a new line:

Much better! You may also notice that the dictionary was sorted by the key name. This happens because, by default, the sort_dicts property is True; we will discuss this property later on.
Properties
The name of this library stands for Pretty Printer. It allows you to format output. In this topic, we will focus on the pprint method.
Let's take a look at some settings and their default values.
stream=None — use this property when you want to write the content to a file-like object.;indent=1 — number of spaces added for each nesting level (if it can't fit within the given width limit);width=80 — maximum number of characters that can be printed on each line. If the line exceeds this limit, the remaining characters will be printed on a new line;depth=None — maximum number of nesting levels that may be printed; anything beyond this level is replaced by ....;compact=False — this property affects how long sequences (lists, tuples, sets, etc) are formatted. If it's False, each item is placed on a separate line; otherwise, it tries to fit items within a given width limit.;sort_dicts=True — this property displays the key-value pairs of the dictionaries sorted by key.underscore_numbers=False — if this property is True, integers will be formatted with the _ character as a thousand separator. However, if it is set to false (the default), no underscores will be displayed.
Keep in mind that these default values will be reset each time you invoke the method. We will discuss how you can define a global configuration later in this topic.
Indent and width
Let's start with the indent. We will set the value to 2. Each object will be aligned by 2 spaces:

Let's say you have a small screen, or you are working with several windows. If you don't want to scroll the terminal to the end of the line to see the data, you can limit the line width using the width property:

Even if a key-value pair exceeds the line size limit, it will be kept on the same line.
Depth, sort_dicts, and compact
What if you don't want to display the owner list? You can set the depth to 2, so the maximum number of nested objects is only two. Since the list of owners is inside a dictionary that is inside a list, it will not be displayed:

You can see that the contents of the owner list are replaced with dots. The data structure is maintained, so you can easily identify the object type.
Earlier, we have discussed that dictionaries are sorted by key name by default. If you want to preserve the insertion order, you need to change this property to False:

sort_dicts has been first introduced in Python 3.8. If you try to use it in the previous version, it will raise the exception: TypeError: pprint() got an unexpected keyword argument 'sort_dicts'

The compact property is False by default. This property is best with lists, so let's create one:

If you print it as it is, this will be the result:

Each list has been printed on a new line. We can now work on visualization. However, if you want to compress the output, change the compact property to True, and the values will be compressed along the lines, as long as they do not exceed the width limit.
Let's see an example:

As you can see, everything is printed in two lines.
Setting a global configuration
If you don't want to set the properties every time you invoke the pprint method, you can import the PrettyPrinter class constructor and create an object with the desired settings. If you need to change some settings, you can change them in one place.
First, you need to import the constructor from the library:

Then, create an instance of this class with the settings you want:

Now, all you have to do is to call the pprint method from the object you've just created:

Conclusion
In this topic, you have learned about the pprint library and its purpose. You can now format the output of your data to print complex data structures without struggling to visualize them.You have also learned that you can use the pprint method and define the property each time you want to use it. You can also create an instance of the PrettyPrinter class and define the global settings for the method. If you are eager to learn more, you can always check out the Official Documentation.
"
209,os and os.path,3386,35533,1332,https://hyperskill.org/learn/step/35533,"Python comes with a wide range of built-in modules that further enhance its capabilities. One such module is the OS module, which provides functions for interacting with the operating system. This module offers a portable way of using operating system-dependent functionalities, like reading or writing to the file system. In this topic, you will learn more about the OS module, such as accessing and removing directories and files in the file system.
Also, another significant part of the OS module is os.path a submodule that includes various functions for manipulating file paths. It provides the necessary tools to extract information from file paths, split them into their components, and check the validity of the paths. 
Access
With os you can test whether the given path exists and learn whether it has special access rights. This functionality is implemented in the os.access(). Apart from the path, the function takes another argument, the mode value, which denotes an available way of operating or using a particular object on the system, e.g. reading or executing a file. We will cover all four possible mode values.
The mode os.F_OK is used to check the specified path for existence. If we create a new directory and want to make sure that it has been created successfully, we can simply write one line, similar to the one below:

The directory some_new_project returned the Boolean True value. We specified a relative path, but you can indicate the absolute one, too.
To learn about access rights, os.access() uses uid (the identifier of a user on the system) or gid (the identifier of a user group). So, we can figure out the permissions of a certain category to directories or files. Here, the available modes are:

os.R_OK to check for readability of the path (that is, the user has the permission to see the content of the file / directory);
os.W_OK to check the writability of the path (permission to write to the file / directory);
os.X_OK to check if the path contents can be executed.

In the example below, we specify the path to a plaintext file in course: and the result is a Boolean value. As you can see, the file is both writable and readable, but we cannot execute it, because it is a plaintext file.

Removing directories and files
We will look at two functions for deleting directories and files.

os.remove() deletes the specified file, the relative or the full path to which we pass as an argument.

os.rmdir() removes a single specified directory. Before using it, make sure that the directory you want to delete is empty. Otherwise, an OSError will be raised.

At this point, we will stop with the os. We will discuss the os.path functions in the two remaining sections.
Path components in os.path
os.path is mainly used for manipulating paths.  Different operating systems use different conventions for pathnames, so there are actually several versions of this module with the very same functionality: for example, posixpath for UNIX-style paths or ntpath for Windows paths. We can always import os and then use os.path instead of working with them separately, the functions will work the same way as in the modules suitable for a specific operating system.
We will start with four functions that allow us to manipulate the path components.

os.path.join() joins several given components to create a new pathname. For example, we can pass it as an argument to the os.makedirs() to create nested directories. The example below shows the output for Linux first and then for Windows:

os.path.split() splits a pathname into a tuple (head, tail), where tail is the very last component of the given pathname and head is everything else preceding this last component. The example below illustrates it for the UNIX-style path and then for the Windows-style one:

Based on the latter function, the os.path.dirname() returns the directory of the path (head).

Accordingly, os.path.basename() returns the tail, whether it is the file name or the name of another directory.

Path's validity
os.path also has several functions that allow us to check whether the given path is an absolute or a relative one; whether it refers to a file or directory. Below, we will list three examples of such functions.

os.path.isabs() simply checks if the path we pass to it is the absolute one; in this case it returns True:

os.path.isdir() checks whether the given path refers to a directory.

os.path.isfile(), on the contrary, checks whether the specified path refers to a file.

So far, in these two sections, we gave a small overview of the basic os.path functions.
Conclusion
In summary, the OS module in Python is a built-in module that allows programmers to interact with the operating system. In this topic, we looked at more functions of the OS module. The os.path submodule further enhances these capabilities by providing functions to manipulate and validate file paths. Understanding and utilizing the OS module and its os.path submodule can significantly simplify working with files and directories in Python. Whether you are developing a small script or a large application, the OS module is a key component in the Python programmer's toolkit.
"
210,Class vs instance,490,6677,1334,https://hyperskill.org/learn/step/6677,"By now, you already know that Python makes a distinction between class attributes and instance attributes. If you recall, class attributes are the ones shared by all instances of the class, while instance attributes are specific for each instance. Moreover, class attributes are defined within the class but outside any methods, and instance attributes are usually defined within methods, notably the __init__ method.
Now let's go over the difference between class attributes and instance attributes in more detail.
Changing attributes
This class has three class attributes, kind, n_pets, and pet_names, as well as three instance attributes, defined in the __init__ method, spec, name, and legs.
Let's create instances of that class and see how changing class or instance attributes works in Python:
We've created three instances of the class Pet that have the same class attributes and different instance attributes. Now, it would make sense to change the value of n_pets because we now have more than 0 pets. Since n_pets is an integer, which is an immutable type, we can change its value for the whole class only if we access it directly as a class attribute:
If we tried to change the value of n_pets via the instances it would not work as we wished:
Even though all instances have access to the class attribute, if those attributes are immutable, changing their value for one instance doesn't change them for the whole class.
The same would be with the attribute kind, since strings are also immutable in Python. If we change it for the object ben (since a goldfish is not a mammal), it would stay the same for other attributes (as it should):
In cases where there's a handful of unique objects that need to have a different value of the class variable, this is totally fine. However, if there're a lot of those objects, you should consider making this attribute an instance attribute!
The situation with the pet_names attribute is different. The pet_names attribute is a list and, therefore, mutable, so changes to it affect the whole class. See below:
If for some reason, we wanted the class attribute pet_names to store different values for different instances, we could do that by creating a new list instead of appending to the existing one:
But this doesn't seem very convenient or necessary: after all, this is a class attribute and the idea behind it is that it stores values common to all the instances. So, again, if you want some attribute to store unique values, make it an instance attribute!

Another way to look at this situation is in terms of (re)assignment. =, +=, and similar operators are assignment operators. When we try to modify the class attribute from the instance using these operators, we essentially create a new instance attribute for that particular object. This is why other instances and the class itself are unaffected by this change — because we assigned some value to a newly created ""instance attribute"". Adding a new element to the list with append, for example, is different because there is no reassignment happening, we just modify the existing list.

Like, for example, the variable legs. It is an instance attribute, even though it is not explicitly passed as an argument of the __init__ method. The default value is 4, but we can change it if we ever need to. That would be helpful for the object ben because the fish doesn't have legs (they do have fins, but let's save the question of whether a fin can be considered a leg in this context for another time). This is how we change the value of legs for the object ben:
And that's it! There are basically no tricky moments with changing instance attributes because, again, they affect just one object.
Adding attributes
In addition to changing attributes, we can also create attributes for the class or a particular instance. For example, we want to see the information about the species of all our pets. We then could write it in the class itself from the very beginning, or we could create a variable like this:
Another thing we could do is to create an attribute for a specific instance. For example, we want to remember the breed of the dog called Avocado. Breeds are usually relevant in the context of dogs (cats have breeds too, but they are not that different) so it makes sense that we would want only our dog to have that information:
Here we created an attribute breed for the object avocado and assigned the value corgi to it. Other instances of the class Pet as well as the class itself wouldn't have this attribute, so the following lines of code would cause an error:
Summary
In this topic, we've shown the differences in using class attributes and instance attributes.
Class attributes are used to store information available for all instances of the class, but using them may be tricky if we don't take into account the type of the variable.
So, in what cases would we want to use class attributes? Well, firstly, if we want to define default values for all objects. Secondly, to store necessary class-specific constants (mathematical ones, for example). And lastly, to keep tabs on the data of all objects like in the example with pet_names. You may want to have easy access to particular information of every instance of your class and in that case, you could use a mutable class attribute.

Remember that how the values of class attributes change depends on whether they are mutable or not. Take that into account when writing your program and operating the objects of the class!

Instance attributes, on the other hand, store information that is different for every instance, and it is obviously their main function. Changing and adding new instance attributes may only affect a single object, but still, pay attention to the alterations that you make.
We hope you now know the difference between class and instance attributes and that you'll use them successfully in your programs!
"
211,More built-in exceptions,3412,35730,1353,https://hyperskill.org/learn/step/35730,"In Python, various types of errors can occur during program execution. These errors are known as exceptions and are raised when certain conditions are not met or when unexpected situations arise. In this topic, we will explore some commonly encountered exceptions in Python, including ImportError, EOFError, NameError, and IndexError. Understanding these exceptions and their causes is crucial for writing robust and error-free Python code.

ImportError
The ImportError may occur if you import a non-existing function:

Or when a spelling mistake was made in the module name:

Note that in this case, the ModuleNotFoundError is a subclass of the ImportError. Why so? The module math exists in the first example, but there's no such function as square. In Python, there's no special error subclass for this situation, so a more general ImportError is raised. In the second example, however, we try to import the module that doesn't exist in Python, so the ModuleNotFoundError is raised.

Apart from checking the spelling, make sure that the module you want to import is installed. If you forgot to do so, it would not be available in your program, so Python will raise this error.

EOFError
Now let's discuss the EOFError which is raised when the input has no data to read. You can run into this error on the platform when, for instance, you have 2 integers as an input, one per line, but you call input() three times:

Then, the output of the tests can look like this:

You will not come across this problem often outside Hyperskill. When you get this error on Hyperskill, make sure that you read the input exactly as many times as it is stated in the task description.

NameError
Take a look at the following code:

The function print() is misspelled, so Python does not recognize it. The situation is the same when you mess up the variable names:

If you get this error, just make sure that all functions and variables are correctly spelled and refer to the existing objects.

IndexError
Finally, let's proceed to the IndexError.

The list in the example above contains the only element, but we try to get an element with the index equal to 1. Mind that indexing in lists starts with 0. That's why the IndexError is raised.

This is a very common mistake with lists. Check the indexes you are passing to your list with care and mind the number of values it has in total.

Summary
In conclusion, this topic has provided an overview of several important exceptions in Python. We have discussed how these exceptions can occur in different scenarios, such as working with files, importing modules, handling input, and accessing elements in lists. By understanding the specific causes and subclasses of these exceptions, developers can effectively troubleshoot and debug their code. It is essential to pay attention to details like spelling, correct function and variable names, and proper indexing to avoid these exceptions.
"
212,What is CSS,587,7678,1364,https://hyperskill.org/learn/step/7678,"Web pages written solely in HTML tend to look somewhat boring. They simply fail to draw attention to the content because visitors get lost in a bunch of elements without good design. Perhaps HyperText Markup Language alone was enough to entertain Internet users in the early '90s, but now they've grown pickier and harder to impress.

The first versions of the HTML standard did not provide any means to change the way information was presented. It relied entirely on the styles built into the browser. The urgent need to give sites personal designs prompted HTML to add ""enhanced tags"" which allowed for broader control over how the information was displayed. As a result, HTML code became difficult to understand because of the terrible mixture of logical and design tags.

To separate markup from design management, CSS was developed. This division made code simpler and cleaner, reducing the duplication of lines.

What is CSS

CSS (Cascading Style Sheets) is a language responsible for the visual presentation of documents written in HTML. CSS allows changing the colors of the elements, their height and width, the location of individual blocks, background images, and much more. CSS files are saved in .css format.

To date, the latest version of this technology is CSS3. It even has its own logo:

A web page made with CSS would be drastically different from the very same page created without it. See for yourself in the following example:

On the left is a screenshot of a web page written in HTML, on the right — in HTML and CSS.

Don't worry if the CSS code above seems unclear. It's simply here to demonstrate how CSS is written.

Here are a few more examples that demonstrate how using CSS for styling can make websites look more attractive and visually appealing.

Netflix homepage without CSS:
Netflix homepage with CSS:
Hyperskill homepage without CSS:
Hyperskill homepage with CSS:

The contrast is evident. It's hard to believe it's the same page, what a makeover!

Why use CSS

CSS got really popular, which makes a lot of sense when you think about all its benefits:

It makes HTML pages more beautiful.
It saves developers time. You can write a CSS file once and then connect it to several HTML pages.
Pages load faster. Instead of writing the same property to different HTML elements, it is enough to write one CSS rule and apply it to several elements at once. Less code means faster loading time!
It's compatible with multiple devices. Style sheets allow you to optimize content for more than one type of device. Using the same HTML document, you can present different versions of a website for computers, laptops, and smartphones.
Last but not least, it is supported by all the latest browsers.

Short History of CSS

The concept of cascading style sheets was proposed in 1994 by Håkon Wium Lie, a Norwegian scientist and IT specialist working for the W3C consortium at the time. The first version of CSS (CSS1) was published only as a recommendation in 1996. In that version, it is possible to control the size of the font and change its style to or from italic and bold. One could also draw frames around the blocks, change the background, change the colors of the text, align tables and images, and much more.

CSS2 was released in 1998. That version allowed you to control the location of elements on the page and set different styles for different media. For example, it became possible to display the same web page with an individual design for computers, printers, and mobile phones.

CSS3 appeared in June 1999. The main feature of CSS3 is the ability to create animated elements without using programming languages.

Conclusion

CSS is most often used as a tool to describe and design the appearance of web pages written using markup languages. CSS is a powerful tool, and it's frankly difficult to imagine modern websites without it. This technology can change the appearance of HTML pages for the better: after CSS touch-up they look magical. So, let's master this magic together!
"
213,HTML attributes id and class,552,7527,1365,https://hyperskill.org/learn/step/7527,"Creating web pages is neither rocket science, nor a piece of cake, so sometimes you might find yourself in pretty difficult situations. You may even start to think that there is no way out of them! For example, how do you change the style of one particular tag if there are hundreds of the same tag in the HTML markup of the web page? Or how do you apply the same style to a lot of different elements without having to duplicate the CSS code and wrap these elements in a new tag?

Fortunately, there are no problems without solutions. The two problems we brought up can easily confuse a beginner developer, but we will prove to you that sometimes difficult tasks have very simple solutions.

For more flexible management of the web page elements design there are HTML attributes id and class. They are needed to identify the elements. Let's take a look at the features of these attributes, see what they have in common, how they differ, and how to work with them.

id attribute

In order to work with a particular element when there are many similar ones, you need to endow it with a unique identifier using the id attribute. It gives you the opportunity to come up with a name for the selected element; the id attribute takes this name as a value. Here is a syntax example:

In this example, title is the unique name of the element. Styles can now be applied to this element not through the tag selector, but through the value of the id attribute.

To work with this attribute efficiently, keep in mind a few things:

When creating a unique name, you can use only Latin alphabet characters (A-Z, a-z), numbers, hyphens, and underscores. For example, names Navbar, nav_item, and margin-b-40 will be correct.
The id name should not contain spaces. That is, names like our products will not be valid.
The id can be used for only one element; you will not be able to work with multiple elements that have identifiers with the same name.
Identifiers are case-sensitive: id=""FirstHeader"" and id=""firstheader"" are different identifiers.

Class attribute

When you need to give many different elements the same look, the class attribute comes in handy. As a value, it takes any name you come up with. Unlike the id attribute, a web page can have many elements with the same value for the class attribute. Consider an example:

In this example, all the div tags have the same class – card. This is very convenient because now you don't need to fiddle with each element individually through tag selectors; it is enough to specify the style only for class.

You can apply several classes to one element. To do this, you just need to write the names of the classes separated by a space. It will look like this:

In this example, the div element with ""Card 1"" as text has two classes at once: card and profile-card.

The rules for naming class are exactly the same as for id: when creating a name, use only Latin characters (A-Z, a-z), numbers, hyphens, and underscores. Do not use spaces and keep in mind case sensitivity.

Points to remember

Use id when you need to target a specific, unique element on the page. For example, the main header, a specific form, or a unique button.
Use class when you want to apply the same styles or behavior to multiple elements. For example, grouping all the buttons with the same design, styling all the cards in a grid, or highlighting several elements.
Duplicate id Values: Remember, an id must be unique. If you accidentally assign the same id to multiple elements, it can lead to unpredictable behavior, especially in JavaScript(you'll learn this in next topics).
Overusing id: While it's okay to use id when needed, it's often better to use class if there's any chance that you might want to style or manipulate multiple elements together.

Conclusion

Next time when you face a problem like that, do not clog the code – often there is a simpler solution that lies on the surface. Understanding this will help you a great deal with creating web pages. Hopefully, now the tasks associated with the identification of elements will not confuse you since you know that they only seem scary at first glance.
"
214,Connecting CSS to HTML,551,7418,1390,https://hyperskill.org/learn/step/7418,"Technically, it's possible to create a web page using only the capabilities of HTML, but its appearance will not seem modern and pleasant to the eye. In order to give the web page a unique design without resorting to programming and overly difficult logic, you can use the CSS (Cascading Style Sheets) technology. With the help of CSS, it is possible to change the color of the elements, the font, text style, as well as the size and location of individual blocks on the page.You can connect CSS styles found on the Internet to your HTML file or write your own. An example of ready-made CSS templates is Bootstrap. CSS styles are saved in files with the corresponding extension .css. The number of styles you can connect is unlimited. However, remember that heavy styles may slow down the rendering of the page.This topic covers the several ways to connect CSS files to an HTML document.

External CSS
CSS styles written in a separate file are called External Style Sheets. To include External Style Sheets in an HTML document, use an unpaired <link> tag. Take a careful look at the syntax in this example:

The href attribute specifies the file's address, and the rel attribute with the stylesheet value tells the browser that we are connecting styles and not something else.It is best to include the styles inside the <head>, but it's not a strong requirement. The <link> tag will also work fine elsewhere on the page.

Internal CSS
CSS styles can be written directly in HTML markup instead of a separate file. Such sets of styles are usually called Internal Style Sheets. They are wrapped in a paired <style> tag and must be located inside <head>:

This method of connection is good only when there are very few styles. Remember to always put the volumetric CSS code in a separate file. This practice makes HTML code cleaner and lets you reuse CSS for other web pages.

Inline CSS
You can also define a style for a single element using the HTML attribute style. In this case, CSS properties are written as attribute values:

CSS priority
When applying CSS to HTML document, there's a hierarchy of specificity that determines which styles take precedence. This hierarchy is especially important when dealing with External CSS, Internal CSS, and Inline CSS:

Inline CSS: Has the highest priority. Styles applied directly to an element using the style attribute will override other styles.
Internal CSS: Defined within the <style> tag in the HTML document. It has higher priority than external CSS, but lower than inline CSS.
External CSS: Linked using the <link> tag. It has the lowest priority among these three methods.

When using multiple external CSS files, the order of linking in the HTML document matters. Files linked later in the document have higher priority over those linked earlier.

For example:

In this case, layout.css has the highest priority among the external stylesheets, theme.css has medium priority, and styles.css has the lowest priority. This principle allows developers to organize their stylesheets effectively, with more specific styles overriding more general ones.

Conclusion
Now you know how to connect CSS to your web page in three different ways, so you can make your page truly appealing and very unique. Understanding how to effectively use and prioritize these methods will enable you to create visually appealing and well-structured web pages. Remember to use external stylesheets for large and reusable styles to keep your HTML clean and maintainable.
"
215,Basic syntax,592,7722,1391,https://hyperskill.org/learn/step/7722,"CSS has its own code rules. The syntax of this language is not complicated: it is a list of parameters responsible for the design of elements on the page.

Basic CSS syntax can be schematically described as follows:

selector { property: value; }

CSS syntax consists of two main parts: a selector and a declaration block that is put in curly brackets. Let's look at them more closely.

Selector

Selector indicates which HTML elements the styles will be applied to. For example:

h1 { color: red; }

In this case, the style will apply to all <h1> elements on the page. The text of the <h1> elements will turn red.

You can write multiple selectors separated by commas, and all styles specified in the declaration block will be applied to them. For example:

h1, p { color: red; }

Here, styles are applied to two HTML tags at once. All <h1> and <p> elements on the web page will have a red text color.

Declaration block

Declaration block contains one or more declarations separated by semicolons. Several declarations look like this:

div {
  width: 500px;
  height: 50px;
  color: yellow;
}

In this example, three styles are applied to <div> elements simultaneously: specify width equal to 500 pixels, change the height value to 50 pixels, and make the entire text yellow.

Each declaration includes a CSS property name and a value separated from each other by a colon. Property determines what exactly will be altered: background, text color, position on the page, or something else. The value of a property is a kind of refinement of what it will be changed to. Each property has its own individual set of permissible values. We will learn about the most common properties and their permissible values in the following topics. Take a look at another example:

span { font-size: 25px; }

In this case, font-size is a property applied to the elements and 25px is the value. As you probably guessed, here we changed the font size to 25 pixels in <span> elements.

Declaration blocks are always enclosed in curly brackets.

Conclusion

Here's the deal: there are numerous existing CSS properties: more than 500! One can't possibly memorize them all, so if you forget something, do not hesitate to simply look it up. It's alright, really, as even the most experienced developers refer to guides and resources! The important thing is to grasp the basics of CSS syntax. Let's make sure you do!
"
